title,content,label
Milíčovice,"Milíčovice là một làng thuộc huyện Znojmo , vùng Jihomoravský , Cộng hòa Séc . [1]",2
Lương Khải Siêu,"Lương Khải Siêu ( 1873 - 1929 ), tự là Trác Như , hiệu là Nhiệm Công , bút hiệu là Ẩm Băng Tử , Ẩm Băng Thất chủ nhân . Ông là nhà tư tưởng và là nhà hoạt động chính trị Trung Quốc thời cận đại.",2
Acidodontium rhamphostegium,Acidodontium rhamphostegium là một loài Rêu trong họ Bryaceae . Loài này được (Hampe) A. Jaeger mô tả khoa học đầu tiên năm 1875. [1],1
Tập đoàn Gelex,"Công ty Cổ phần Tập đoàn Gelex [3] [4] [5] (tên giao dịch quốc tế: Gelex Group Joint Stock Company ) là một công ty Việt Nam kinh doanh trong lĩnh vực sản xuất công nghiệp và hạ tầng, được thành lập vào năm 1990, có trụ sở chính đặt tại 52 Lê Đại Hành, quận Hai Bà Trưng , Hà Nội , Việt Nam .",3
Cồn Cát Trung,Cồn Cát Trung là một cồn cát thuộc nhóm đảo An Vĩnh của quần đảo Hoàng Sa . Cồn này nằm cách cồn Cát Bắc chỉ 170 m về phía nam đông nam.,1
Breonadia,Breonadia là một chi thực vật có hoa trong họ Thiến thảo (Rubiaceae). [1],1
Buddleja tubiflora,Buddleja tubiflora là một loài thực vật có hoa trong họ Huyền sâm . Loài này được Benth. mô tả khoa học đầu tiên năm 1846. [1],1
"Yaylaköy, Malkara","Yaylaköy là một xã thuộc huyện Malkara , tỉnh Tekirdağ , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 189 người. [1]",2
Beaurières,Beaurières là một xã thuộc tỉnh Drôme trong vùng Auvergne-Rhône-Alpes đông nam nước Pháp . Xã Beaurières nằm ở khu vực có độ cao từ 641-1440 mét trên mực nước biển .,2
"Xã Marietta, Quận Washington, Ohio","Xã Marietta ( tiếng Anh : Marietta Township ) là một xã thuộc quận Washington , tiểu bang Ohio , Hoa Kỳ . Năm 2010, dân số của xã này là 4.595 người. [1]",2
Melissodes bidentis,Melissodes bidentis là một loài Hymenoptera trong họ Apidae . Loài này được Cockerell mô tả khoa học năm 1914. [1],1
Khu bảo tồn tự nhiên Đông Trại Cảng,"Khu bảo tồn tự nhiên Đông Trại Cảng còn được biết đến là Khu bảo tồn thiên nhiên quốc gia Vịnh Hải Nam hay Vịnh Đông Trại hoặc Khu bảo tồn rừng ngập mặn Đông Trại Cảng là một khu bảo tồn thiên nhiên nằm tại Đông Trại Cảng , thuộc trấn Tam Giang, huyện Mỹ Lan , Hải Khẩu , Hải Nam , Trung Quốc .",4
Umarizal,"Umarizal là một đô thị thuộc bang Rio Grande do Norte , Brasil . Đô thị này có diện tích 213,582 km², dân số năm 2007 là 11098 người, mật độ 52 người/km². [1]",2
"Büyüktepe, Siverek","Büyüktepe là một xã thuộc huyện Siverek , tỉnh Şanlıurfa , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 1.21 người. [1]",2
Lippia pedunculosa,Lippia pedunculosa là một loài thực vật có hoa trong họ Cỏ roi ngựa . Loài này được Hayek mô tả khoa học đầu tiên năm 1906. [1],1
Kâhta,"Kahta là một huyện thuộc tỉnh Adıyaman , Thổ Nhĩ Kỳ . Huyện có diện tích 1359 km² và dân số thời điểm năm 2007 là 115658 người [1] , mật độ 85 người/km².",2
Wormaldia contigua,Wormaldia contigua là một loài Trichoptera hóa thạch trong họ Philopotamidae .,1
Rhinolophus alcyone,"Rhinolophus alcyone là một loài động vật có vú trong họ Dơi lá mũi , bộ Dơi . Loài này được Temminck mô tả năm 1853. [1]",1
Pachydactylus namaquensis,Pachydactylus namaquensis là một loài thằn lằn trong họ Gekkonidae . Loài này được Sclater mô tả khoa học đầu tiên năm 1898. [1],1
Mordellistena mauritiensis,Mordellistena mauritiensis là một loài bọ cánh cứng trong họ Mordellidae . Loài này được Píc miêu tả khoa học năm 1935. [1],1
Chimaera monstrosa,"Chimaera monstrosa là một loài cá thuộc họ Chimaeridae . Loài cá này sinh sống ở đông bắc Đại Tây Dương và Địa Trung Hải. Danh pháp khoa học loài cá này có nguồn gốc từ quái vật trong thần thoại Hy Lạp với đầu sư tử và đuôi rồng. Cá thỏ có thể dài tới 1,5 m và nặng 2,5 kg. Nó phát triển chậm, và có thể lên đến bốn mươi tuổi,",1
Dois Córregos,"Dois Córregos là một đô thị tại bang São Paulo của Brasil . Đô thị này nằm ở vĩ độ 22º21'58"" độ vĩ nam và kinh độ 48º22'49"" độ vĩ tây, trên khu vực có độ cao 673 m. Dân số năm 2004 ước tính là 24.412 người. Đô thị này có diện tích 632,559 km².",2
Teregova,"Teregova là một xã thuộc hạt Caraș-Severin , România . Dân số thời điểm năm 2002 là 4358 người. [1]",2
Dicranomyia gubernatoria,Dicranomyia gubernatoria là một loài ruồi trong họ Limoniidae . [1] Chúng phân bố ở miền Australasia .,1
Sybra approximata,Sybra approximata là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
Crenidorsum commune,"Crenidorsum commune là một loài côn trùng cánh nửa trong họ Aleyrodidae , phân họ Aleyrodinae .",1
"Xã Kosciusko, Quận Day, South Dakota","Xã Kosciusko ( tiếng Anh : Kosciusko Township ) là một xã thuộc quận Day , tiểu bang Nam Dakota , Hoa Kỳ . Năm 2010, dân số của xã này là 167 người. [1]",2
Believe (bài hát của Cher),""" Believe "" là một bài hát của nghệ sĩ thu âm người Mỹ Cher nằm trong album phòng thu thứ 23 cùng tên của bà (1998). Nó được phát hành ở hầu hết những quốc gia trên thế giới vào ngày 19 tháng 10 năm 1998 như là đĩa đơn đầu tiên trích từ album bởi Warner Bros Records . Bài hát được đồng viết lời bởi Brian Higgins , Stuart McLennen, Paul Barry , Steven Torch, Matthew Gray và Timothy Powell , mặc dù Cher khẳng định rằng bà cũng tham gia vào quá trình viết lời, [1] trong khi phần sản xuất được đảm nhận bởi Mark Taylor và Brian Rawling . Được xem như bước chuyển hướng đáng kể trong sự nghiệp của Cher từ phong cách pop rock quen thuộc, ""Believe"" được ghi nhận là một trong những bản ghi âm thương mại đầu tiên sử dụng phần mềm xử lý âm thanh Auto-Tune để tạo hiệu ứng cho giọng hát của bà, và sau này được biết đến như là ""hiệu ứng Cher"". Đây là một bản dance-pop mang nội dung đề cập đến lời tâm sự của một cô gái sau khi kết thúc một mối tình đau đớn, trong đó cô khẳng định sự mạnh mẽ và độc lập của bản thân để vượt qua những khó khăn.",4
Konstanty Gorski,"Konstanty Antoni Gorski ( phát âm tiếng Ba Lan: [kɔnˈstantɨ anˈtɔɲi ˈgɔrskʲi] ) (sinh ngày 13 tháng 6 năm 1859 tại Lida – mất ngày 31 tháng 5 năm 1924 tại Poznań ) là một nhà soạn nhạc , nghệ sĩ vĩ cầm , nhạc công organ và giáo viên âm nhạc người Ba Lan . [1]",4
Centaurea woronowii,Centaurea woronowii là một loài thực vật có hoa trong họ Cúc . Loài này được Bornm. ex Petr. mô tả khoa học đầu tiên năm 1926. [1],1
Apalodium sulcatum,Apalodium sulcatum là một loài rêu trong họ Bryaceae . Loài này được Hook. f. & Wilson Mitt. mô tả khoa học đầu tiên năm 1882. [1],1
Yewande Omotoso,"Yewande Omotoso (sinh năm 1980) là một tiểu thuyết gia, kiến trúc sư và nhà thiết kế người Nam Phi , sinh ra tại Barbados và lớn lên ở Nigeria . [1] Cô là con gái của nhà văn Nigeria Kole Omotoso, và là em gái của nhà sản xuất phim Akin Omotoso. [2] Cô hiện đang sống ở Johannesburg . [3] Hai cuốn tiểu thuyết của cô khi ra mắt đã nhận được sự đánh giá tích cực, bao gồm Giải thưởng Văn học Nam Phi cho Tác giả Xuất bản Lần đầu, lọt vào danh sách Giải thưởng Tiểu thuyết của tờ Thời báo Chủ nhật Nam Phi, Giải thưởng Văn học M-Net 2012 và Giải thưởng Văn học năm 2013 và cũng lọt vào danh sách Giải thưởng Nữ tiểu thuyết của Bailey 2017.",4
Vence (tổng),Tổng Vence là một tổng của Pháp . Tổng này nằm ở tỉnh Alpes-Maritimes trong vùng Provence-Alpes-Côte d’Azur .,2
Công dụng streptomycin,"Streptomycin theo truyền thống được tiêm bắp, và ở nhiều quốc gia chỉ được cấp phép tiêm bắp, mặc dù ở một số vùng, thuốc cũng có thể được tiêm tĩnh mạch .",1
Porcellio ocellatus,Porcellio ocellatus là một loài chân đều trong họ Porcellionidae . Loài này được Budde-Lund miêu tả khoa học năm 1879. [1],1
"Lansac, Pyrénées-Orientales","Lansac là một xã ở tỉnh Pyrénées-Orientales trong vùng Occitanie , phía nam nước Pháp . Xã này nằm ở khu vực có độ cao trung bình 333 mét trên mực nước biển .",2
"Yiğitler, Yıldızeli","Yiğitler là một xã thuộc huyện Yıldızeli , tỉnh Sivas , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 324 người. [1]",2
"Coulanges, Allier",Coulanges là một xã ở tỉnh Allier thuộc miền trung nước Pháp .,2
Semič,"Semič là một khu tự quản ( tiếng Slovenia : občine , số ít – občina ) trong vùng Dolenjska của Slovenia . Semič có diện tích 146.7 km2 , dân số là theo điều tra ngày 31 tháng 3 năm 2002 là 3710 người. Thủ phủ khu tự quản Semič đóng tại Semic [1] .",2
"Stodoły, Rybnik","Stodoły [stɔˈdɔwɨ] (lit. barns , tiếng Đức : Stodoll ) là một quận của Rybnik , Silesian Voivodeship , miền nam Ba Lan . Vào cuối năm 2013, quận có khoảng 600 cư dân. [1]",2
"Eskice, Suruç","Eskice là một xã thuộc huyện Suruç , tỉnh Şanlıurfa , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 503 người. [1]",2
Senecio latissimifolius,Senecio latissimifolius là một loài thực vật có hoa trong họ Cúc . Loài này được S.Moore miêu tả khoa học đầu tiên năm 1918. [1],1
Marc Ona,"Marc Ona là người sáng lập và là Chủ tịch tổ chức ""Brainforest"", một tổ chức phi chính phủ nhằm bảo vệ môi trường ở Gabon , một quốc gia ở miền tây Trung Phi .",4
Trịnh Tiến Long,"Trịnh Tiến Long (sinh 1970), người Dao , là đại biểu Quốc hội Việt Nam khóa 12 , thuộc đoàn đại biểu Bắc Kạn . [1]",2
Helicops hagmanni,Helicops hagmanni là một loài rắn trong họ Rắn nước . Loài này được Roux mô tả khoa học đầu tiên năm 1910. [1],1
Tipula absona,Tipula absona là một loài ruồi trong họ Ruồi hạc (Tipulidae). Chúng phân bố ở vùng Tân nhiệt đới . [1],1
Cassebeera aspera,Cassebeera aspera là một loài dương xỉ trong họ Pteridaceae . Loài này được Farw. mô tả khoa học đầu tiên năm 1931. [1] Danh pháp khoa học của loài này chưa được làm sáng tỏ.,1
Pyrausta nexalis,Pyrausta nexalis là một loài bướm đêm trong họ Crambidae . [1] [2],1
Xerospiraea,Xerospiraea là một chi thực vật có hoa trong họ Hoa hồng . [1],1
"Cumhuriyet, Oğuzeli","Cumhuriyet là một xã thuộc huyện Oğuzeli , tỉnh Gaziantep , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 149 người. [1]",2
Clytus ruricola,Clytus ruricola là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
"Haradagatti, Shirhatti","Haradagatti là một làng thuộc tehsil Shirhatti , huyện Gadag , bang Karnataka , Ấn Độ . [1] [2]",2
Hada Labo,"Hada Labo ( 肌ラボ , Hada Rabo ? , ""Skin Lab"" ) là thương hiệu dưỡng da của Nhật Bản được Rohto Pharmaceutical phát triển. Thương hiệu được biết đến nhiều nhất với các sản phẩm axit hyaluronic và cung cấp các loại túi dây kéo đầy thân thiện với môi trường. [1] [2] Sản phẩm hàng đầu của họ, Super Hyaluronic Acid Moisturizing Lotion, là loại sữa dưỡng da số một tại Nhật Bản trong bảy năm liên tiếp. [3]",3
3890 Bunin,"3890 Bunin (1976 YU5) là một tiểu hành tinh vành đai chính được phát hiện ngày 18 tháng 12 năm 1976 bởi Chernykh, L. ở Nauchnyj .",1
Dicranota irregularis,Dicranota (Dicranota) irregularis là một loài ruồi trong họ Pediciidae . Chúng phân bố ở vùng sinh thái Palearctic .,1
"Tepeyurt, Arhavi","Tepeyurt là một xã thuộc huyện Arhavi , tỉnh Artvin , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2010 là 107 người. [1]",2
UMS Montélimar,"Union Montilienne Sportive Football , thường được gọi là UMS Montélimar , là một câu lạc bộ bóng đá Pháp có trụ sở tại xã Montélimar , thuộc huyện Drôme ở miền đông nam nước Pháp. [1] Câu lạc bộ thi đấu các trận đấu trên sân nhà của mình tại Stade Alexandre Tropenas, nơi có sức chứa 3.500 khán giả. [2]",4
Tetrapterys subaptera,Tetrapterys subaptera là một loài thực vật có hoa trong họ Malpighiaceae . Loài này được Cuatrec. miêu tả khoa học đầu tiên năm 1958. [1],1
Sinsu-dong,"Sinsu-dong là một dong , phường của quận Mapo-gu ở Seoul , Hàn Quốc . [1] [2]",2
Campodorus belokobylskii,Campodorus belokobylskii là một loài tò vò trong họ Ichneumonidae . [1],1
Metallactus mosei,Metallactus mosei là một loài bọ cánh cứng trong họ Chrysomelidae . Loài này được Schoeller miêu tả khoa học năm 2003. [1],1
Pitharatus,Pitharatus là một chi nhện trong họ Araneidae . [1],1
Cung điện Scheffler,"Cung điện Scheffler ( tiếng Thụy Điển : Schefflerska palatset ) là một dinh thự tọa lạc tại số 116 phố Drottninggatan thủ đô Stockholm , Thụy Điển .",4
Mordellistenoda notialis,Mordellistenoda notialis là một loài bọ cánh cứng trong họ Mordellidae . Loài này được Shiyake miêu tả khoa học năm 1997. [1],1
